"export-world data (NetLogo 6.1.1)"
"modelo_2.nlogo"
"06/12/2020 18:09:40:192 +0200"

"RANDOM STATE"
"0 0 -1727483681 140 0.0 false 56993042 -241032671 -911479478 625910686 -1047030538 -563336388 1103582512 298810355 1515424605 -210029407 -489730436 -2104753529 899067545 -876572779 -1177868868 -447729977 801995932 -1927418614 -793878439 1053391582 729677832 1277416161 -645653292 1841999893 -1982570946 -739732891 2086971708 121534982 1779025093 1164323418 -1367774328 1441561060 -1994765067 1265651806 1930423243 -461453215 -40911377 -1797368221 492872753 -893142696 -751683135 -1079523520 1663436270 -1771296880 1398380156 1022038590 1739259922 -1037648593 466271217 -1828922123 778930827 386962101 752913342 -741862519 1735454735 -1627714302 56532219 -2126271949 -598258004 -1554395064 -1332589349 -437231119 -2046040529 987314992 -1872358380 -386033918 1668904323 -248832557 131327643 -1162228580 -1990781736 1865897888 -497854130 -1150983868 1541807811 -1475845941 992184636 2114644062 -663687017 -2114252967 -2129522541 -345273096 -588376060 897504283 199719260 358709109 -1908036345 1969334166 -117206981 1242372569 962256188 -2032225180 -961468866 1971616462 -1076927679 304639259 -1537040619 -1106228845 -190462153 -982372093 -870112962 90044036 169839229 -422829107 -1436651883 683239978 497598740 -1512922157 -1102621944 660465705 -1359916674 1561037008 425335599 -192551935 -753084534 -1573252062 1448306673 -1274531945 1160637675 2063190804 -313418114 -327325648 189846083 -155489294 858902887 -1129507044 1201261774 -1039988358 -203046203 -1575151414 1623880951 -1963437590 -1830320422 -992674683 -970727223 1346425713 1718747245 238797520 -370482035 1276954154 -891407005 1445468056 -56025770 -1238845582 1325538500 1750341728 144600816 2013003011 -543867140 1167947587 1906991253 -321229946 1775662318 -1855653412 -182323426 743974214 -2014245360 1687460843 1110390233 46946975 1403897492 -1462270261 1671960406 -906022431 -296832961 315702500 -218743376 44832312 -1274490023 -1974065075 1133206031 1096808590 -1210368042 -1125403522 -1709701964 723011431 135965035 -992150634 948064313 -1730117663 -757646099 -183457414 625069146 1756094759 80888333 1634356437 -928365684 -641252709 1027918316 1302249122 -201003345 1950390122 -266677980 -501427074 -255015101 1045943532 626484536 -1802071467 1045194636 -1026303023 1207041939 2083944055 -1484125374 -1524625212 -1955788994 1639433337 333638413 -419204846 1492998828 663962404 -136215690 -435973988 -753579560 -921438250 599219956 1402564951 -132667317 -1706366725 -205632067 -1310442693 1025834582 -228365853 1583655699 -983037447 -1672924446 99221055 -518124742 733181606 2112393900 -1539476359 1066919689 1259743611 1760789024 1945476340 985290907 -2074187805 -689203354 2097374611 -1672389312 -1869092634 513131332 -1100928508 -310612878 630434930 -1038195287 535381947 1747317300 1876384741 -495253892 538623489 -941947709 -151836737 -1425725120 -378043540 70021957 -1824796811 -1244824742 1312679130 1828030934 -1203537845 -1854764208 -980152177 216562180 17769250 390709840 1812227672 1262406146 -1988651166 775296709 1040047405 1970735883 1579390302 1431009374 -1056375099 339668437 948006698 -908491762 1452751397 1679609230 1561308192 1643677301 878172949 -2032170947 1017611519 -541812474 -1806274968 -1498599332 -231913577 1415897974 706802214 -2105294879 1151769710 -1833375334 1493861616 1005331119 2139612836 -1309331739 163540586 874640430 2066380132 1801129064 -1760086000 -820066141 1012764482 -1475213958 1089493522 -1513860305 1936227841 -439209780 1128105674 -1905900376 -369353970 1288493043 1201368848 1870916245 -210280920 -1842356354 1183668030 -2062370422 1755751132 1134014863 -609141245 -1379498767 -1583143963 1743510794 352150752 1186091255 -1812670151 1746627682 -413376718 -1642725881 1557164934 -1846816040 849685087 2121622695 1315251709 -1380001386 1921174604 -550901159 1256858202 -425997029 -1391400471 163086034 -1936396813 1839202250 417255622 608854586 -1804245643 825644160 523271925 586774213 2026760347 429689470 -611564904 1437516232 2096851047 -1655515651 -1874030563 -1075371699 -498746221 1897933534 -1450790335 -501535876 1403407868 1189068680 -2136583183 1664871174 -1086463895 -1734576587 750029765 1200254083 -1243647841 24626901 1667413900 -1066987502 299424480 153024514 400407172 -1380432750 -56821607 1411826053 402786430 251442576 1973255179 -714062611 88956775 1462775029 725688638 -1147425468 740845078 -1708291106 -555382559 1345733993 2081733062 -966961585 1890079524 -938401127 -1233312289 1818030153 1948651940 2017003093 1219465372 1129541422 1307730463 1054096250 1318224572 672482000 -1869575096 -133699599 1834883133 15667781 1453323103 1417369591 1002652234 -38419892 1600433150 -1597994922 2127590880 -1443852050 -1334733819 -240116668 1956779393 946563858 1077423242 156974519 1498286133 1228831964 921477606 585256717 643711179 -620869351 -619255377 -1458804288 1154698763 -742779130 -1169319303 -726656587 -1220583098 -1377384807 1799833772 -2077882158 -481558006 466152642 -1837788941 374767528 -1886829301 89547635 -864509506 1892224201 1616170396 453667244 2107135115 -240936068 52054232 1490405519 -825382272 1301367681 -1770501047 842491050 -166812719 1542160720 -1518383124 1529186072 682998167 117225670 1921937177 -1686239904 57196067 -248824810 -667899355 2010333349 -548698415 1906996972 -1168464553 1653717653 975776682 804132304 1974927127 -1901299723 1674386822 2075632669 312154649 -1061948065 1655151781 -1067811557 729141675 -84831919 -800047736 180775057 -79865044 -1707022981 -1754167408 376258026 924498120 -2061731260 1464931429 -1084643197 -1914003875 -428057364 -1876116590 1606669709 -1548874603 1047344623 -2094225214 -1982751509 676067663 399450328 -1238009609 -1840975940 -1331756324 -1148440778 -2039873604 1020770409 1009716645 -1135079896 786054003 1929480399 -1088181391 -1320609363 553074740 -1429460511 -1044578921 -331179340 195485571 -1206690241 32015687 -1162767019 -1722466499 -229877031 -987845351 -1720144990 -24793342 -1983525077 1468925523 1591600444 480353554 1057152069 -1411511992 -435510324 -749909065 854341081 -1415280907 -1285268316 -139464539 -422417178 182022924 -927885893 -1561893874 457581356 1850490445 1672823240 -677556435 1133057572 -323391359 194312342 1228679373 -88395939 -1960487565 -852912030 -1042409126 1799684107 -468004480 1612132395 -1378406858 -1808249642 509141045 -989251241 -665493734 -180497973 -1089773359 -1877175609 -788184124 -597033424 832472603 1768604558 -1059851694 -749678441 -390725318 367743169 455295021 1364130927 69193924 -2046363984 -529519195 1872015456 -550953682 249867245 -1607526764 295399923 -1530697419 1510466446 1926580646 -1949924108 1344868380 1073224825 1067217833 2005123147 1354357711 1204986180 -618101354 -2043275034 901771591 1807487469 -16073930 -1802605132 878298192 1075185720 1596029338 801927583 -1322313738 -1281031158 1766806356 -719295935 667148777 538339669 -1351116735 402775513 2077456515 -1383645657 -749753935 -1015714775 -442953977 -1768106897 -912003056"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","%-confinamiento","%-conseguir-mascarilla","%-diarrea","%-dificultad-respirar","%-dolor-articular","%-dolor-garganta","%-dolor-muscular","%-efectividad-vacuna","%-falta-apetito","%-fatiga","%-fiebre","%-infeccion-inicial","%-malestar","%-nausea","%-neumonia","%-probabilidad-contagio","%-probabilidad-muerte","%-probabilidad-recuperacion","%-proteccion-mascarilla","%-ser-vacunado","%-tener-patologias-previas","%-tos","%-vomitos","angulo","borderx","bordery","calculo-casos","calculo-muertos","calculo-recuperados","calculo-tasa-letalidad","calculo-tasa-recuperacion","casos","infectados-anterior","lambda","mu","muertos","numero-animales","numero-paises","numero-personas","porcentaje-curados","porcentaje-infectados","porcentaje-muertos","porcentaje-susceptibles","porcentaje-vacunados","r0","recuperados","tendencia-ir-hospital","tendencia-viajar","tiempo-recuperacion","vacunados","viajar?"
"-16","16","-16","16","0","nobody","205","""NEITHER""","143","1","10","2.26","8.68","4.91","10.57","5.66","2","1.13","7.55","84.53","15","19.25","1.13","4.15","60","11.97","64.81","10","10","15","36.98","3.02","74.93475092328558","0","{patches [0 16] [0 15] [0 14] [0 13] [0 12] [0 11] [0 10] [0 9] [0 8] [0 7] [0 6] [0 5] [0 4] [0 3] [0 2] [0 1] [0 0] [0 -1] [0 -2] [0 -3] [0 -4] [0 -5] [0 -6] [0 -7] [0 -8] [0 -9] [0 -10] [0 -11] [0 -12] [0 -13] [0 -14] [0 -15] [0 -16]}","0","0","0","0","0","164","32","5.125","6.125","19","5","2","200","79","0","9.5","7.5","4","2.06015338522256","177","4","8","40","8","false"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","infectado?","curado?","susceptible?","muerto?","vacunado?","confinado?","hospitalizado?","patologias_previas?","edad","probabilidad-ser-confinado","tiempo_recup","tiempo_infectado","pais","pais_actual","fiebre?","tos?","dificultad_respiratoria?","fatiga?","dolor_articular?","neumonia?","vomitos?","diarrea?","malestar?","dolor_muscular?","dolor_garganta?","falta_apetito?","nausea?","tiene_mascarilla?","es_animal?"
"0","55","298.7228668082564","2.120804515328954","-14.976683054102983","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","13","0.03505244916360217","31.40979103522333","33","1","2","false","false","false","false","false","false","false","true","true","false","false","false","false","true","false"
"1","55","311.3794850813726","-3.130418660471302","-6.759960140458839","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","35","0.09856081565391461","53.50353461190001","54","1","1","false","true","false","false","false","true","false","false","false","false","false","false","false","false","false"
"2","105","262.7169360923008","-9.595180039219494","-12.153909766927809","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","false","false","false","true","false","false","true","88","0.48597913351462396","76.10740443987316","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","true","false"
"3","55","49.98485994828761","2.6965797228040262","-12.538185255702986","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","71","0.4821317175547706","20.360138777868233","32","2","2","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false"
"4","55","47.58874330905728","-5.277558252204019","12.691049975069035","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","11","0.762578379582022","45.124308430992954","35","2","1","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"5","55","223.1382454409899","-11.40237274380665","9.402052210772146","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","81","1.8122936657300006","31.59154033401809","16","2","1","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"6","55","76.41130082145094","-11.613831787630856","13.282159822028609","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","10","0.3288125994690452","47.788076023232534","48","1","1","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false"
"7","55","64.88216018023472","11.243249287630004","-13.044925922615468","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","10","0.618969951638658","18.481217226236602","30","2","2","true","true","false","false","false","true","false","false","false","false","false","false","false","false","false"
"8","55","274.7721471930822","0.6664006057848203","-6.662562444618504","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","98","0.6534151916179443","13.078468374488867","7","2","2","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false"
"9","55","285.4028518108073","2.19257748015802","-2.9781397631374995","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","true","92","1.2446534657810344","79.3677140351023","68","1","2","true","true","false","true","false","false","false","true","false","false","false","false","false","false","false"
"10","55","34.901504726496825","10.35137060510549","-5.05659269661604","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","76","0.6175076591118551","65.50062807792986","66","2","2","true","false","false","false","false","false","false","false","true","false","true","false","false","true","false"
"11","55","45.46814939789692","-10.194471317899678","11.78156562849494","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","0","1.3030414093198566","35.39527762324979","36","1","1","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"14","55","226.94562982792309","12.154794200328949","14.60926895647861","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","98","0.49101599010972197","66.15503694736805","67","2","2","true","true","true","false","false","false","false","false","true","false","false","false","false","true","false"
"15","55","144.2561064202464","10.232361299790652","-5.25568556675275","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","21","0.9146591829552102","69.80614811297825","70","2","2","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false"
"16","55","348.5351578250801","-14.303979634464977","-3.3055077920795926","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","42","1.9542606511550036","42.91646257079192","43","2","1","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false"
"17","55","213.05070055980315","-2.0282073565553724","-2.6414298461385903","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","55","0.987957285585974","72.12067151622728","42","2","1","true","false","false","true","false","false","false","false","false","false","false","false","false","false","false"
"18","9.9","111.93259050507962","3","10","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","false","true","false","false","true","false","false","27","0.4824965108048074","20.591542269660394","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","false","false"
"19","55","110.16550118558939","10.40374518462131","7.303990762938294","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","88","1.5001969582920915","28.599082826048043","31","1","2","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false"
"20","55","305.4956039218034","1.950903224508408","3.284126520856095","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","71","0.44007985661002547","32.13721355119895","17","2","2","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false"
"21","55","75.4630101748275","4.682361749191208","4.559917990854624","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","true","22","0.23975307068133955","14.308370875891745","15","2","2","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"22","55","104.1739538050561","-10.236926006681152","-0.2922319291214199","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","40","0.8862008621946895","33.72399862754888","27","2","1","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false"
"23","55","74.90235613525408","-11.759347971020492","5.560425361111905","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","61","1.4723984759780886","14.5744991138619","8","2","1","true","true","true","true","false","false","false","false","false","false","false","false","false","true","false"
"24","55","192.78574888271936","13.34978940178926","11.737873671583024","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","false","false","false","false","false","false","94","0.6638233984893023","27.83663131702637","32","2","2","true","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"25","55","22.381813569823862","-6.333949124989139","-9.149227969853513E-4","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","88","1.7598608531681326","34.9566262595821","36","1","1","true","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"26","55","51.20507909750103","-7.294613319620259","5.316191735739318","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","59","1.0353383928440991","62.27461885035778","34","2","1","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"27","55","241.8489198552742","13.639814320040047","3.121978587956901","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","13","0.38347704712716424","48.06879462688079","37","1","2","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false"
"28","55","189.8800841495585","-10.78563501740639","-14.856275901781842","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","true","36","0.619873451230404","20.940012675686546","11","2","1","false","false","false","true","true","false","false","false","false","false","false","false","false","true","false"
"30","55","358.6293995246717","-10.409244098988019","5.30366279506151","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","54","1.3672359250655917","69.15530332120457","70","1","1","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false"
"31","55","313.0163385982019","8.516543387368978","-15.841790040391896","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","82","0.6098582546876541","29.90108445212637","30","2","2","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false"
"32","55","215.93845597088853","-11.942482454027443","-0.7694492335874248","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","true","82","0.6609646885333338","60.831677026996545","31","2","1","true","false","true","false","false","false","false","false","true","false","false","false","false","true","false"
"33","55","231.41820268423754","6.046703104959642","-2.8275259869599774","""square""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","true","true","false","false","false","false","false","12","1.374643343343298","35.16058819390291","19","2","2","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false"
"34","105","132.9749715139338","9.269915288849953","12.389682509903896","""x""","""""","9.9","{all-turtles}","false","0.75","1","""up""","false","false","false","false","true","false","false","false","87","1.836437393253824","8.836827821960176","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","true","false"
