"export-world data (NetLogo 6.1.1)"
"modelo_1.nlogo"
"06/07/2020 13:03:33:117 +0200"

"RANDOM STATE"
"0 0 -1727483681 390 0.0 false -228194174 201571506 -578057135 674146897 638889658 -1065290014 597390789 260784448 238099770 262886036 -101396029 989562736 -1350906543 -1348257190 130502910 1459366540 103698082 390407726 585581680 -738955307 1053113805 -697511425 -1473234240 1392673404 -2037371631 433197428 669991200 225006987 465798051 942632505 1166690004 -2095861548 -886982261 1926855545 -665572570 1474429058 -1961173766 -25246511 989269949 1816009566 -1511766249 425517473 1659166057 -1629463382 35335466 1681751877 -110342255 -2081667223 -990637201 -300762803 -762082510 -1144303591 -621474827 -1187110983 -922415690 -482425463 430823140 -997361248 -105185885 -1477965446 -2046834523 -1537984913 1348533588 -838882352 231807952 583679293 1083390570 -111119608 -1733142449 1216927967 402631652 1296843671 308664583 -1400736832 -1953790831 1944692320 1105377757 158399566 -1200209284 -1876538136 -357079463 741327907 -56142851 -1790539241 1433516955 -2090839866 357664013 306495763 -374379066 1024922786 -1336038440 1947708053 266801588 -510504374 -2033607617 1734166508 812056283 1334808357 558546279 1474689250 -341033855 -1053861959 150294742 1220422327 371918595 815065534 467838752 1783611163 -690045880 345438448 1086740032 -2064173688 -1500963439 -1857512822 -1856071285 1749005112 2010553327 107347975 1635788156 60403898 -2118432462 -587212414 247526173 -2004813424 1363615949 123972187 696983904 256352276 916131356 777462928 -1646201099 -1597990165 -1823001737 2025864823 1345069913 -1150122137 -2025141929 -275519681 267826140 810598785 372933686 -421863843 1959387254 665061421 -1672965421 -552970291 -657274081 -2031830804 991593352 -1012655258 -1158476568 -1004078474 1472485610 -297029931 485479498 719578403 -1840789 -1415028509 -1369674733 1264071440 -448164477 -1560570254 -1091324056 1973997289 -106683590 -94344132 893329961 1768592691 618025013 -1661863488 887264993 29093099 -119757999 978635340 912385330 -786965521 1319518139 1424264912 1848434877 241975583 -1076951937 490657537 992798410 -1900517963 1304365993 119298716 -527438807 -575315310 1071449356 -672160855 258364787 389748378 199165002 1499100900 -653942337 -2007187636 -2041724682 -1265707326 1920513156 23628266 -1267663249 85107799 342370106 -1363283327 -739337564 1388721830 1798042052 -215004461 528412440 -2095293624 329766104 1357835373 1791118799 687637532 -1181977246 -680472891 -720811993 794639706 1665708385 1420266992 -1453826181 130710661 1797736008 390222797 -610852014 -2075449497 729206667 -236982955 795887622 -420578853 489388205 -128277734 -1444119760 1551285543 -975214427 402885068 -1872779411 898080999 1942859714 -1090071663 2098551456 -77665452 617882710 -760977907 1326500009 -1393463073 -1377727492 1477052255 -467835386 1897800239 -442332116 -2046684920 1462506965 -910782262 1914438310 544974836 -744113330 580001170 473393998 772782166 577957648 1287075328 -546288918 -1292253070 -1801063882 1484063111 -1352847754 -1306521955 391996422 1567590078 1100939940 1153630322 566749501 -1080723608 -1164728103 -830821071 -1098546118 -601793649 327607312 1290608693 -1493404411 1945686158 567571664 1500725444 -1143313039 -216667158 356040171 1343582582 1343668086 163039361 833639385 1560555091 -254327605 -1421252411 1606914075 539408040 -539328496 -634388677 -1473836415 -952780251 1924512569 1555855641 -1457137480 844501484 -1555550187 186168414 -1997259294 -928599266 -929075959 -1232170127 -1802981657 -415165506 200696385 1172141654 2034373699 794461841 1426991462 1503826901 -816315513 1909114905 1153448400 -321978188 -125450617 -2044761085 337927737 -299162518 -339781489 -1565736442 1072730673 510790108 1989001039 -1003475798 1761804701 267103396 -688103856 1833554459 1942500640 1663339120 1495324418 986526510 -826444797 1636375391 634905911 788229602 680736967 -297718985 -1863290075 -599831559 375274071 -1110695796 874318584 -900828324 799088294 -1290385630 -487234673 277102959 -1743688442 1523206122 975729612 213195992 -80119399 -1211498533 761713367 -1581886510 -6276829 -178130316 -1018331072 -1933043476 -1680034755 502238004 -2095022534 -120283639 -1020660040 -1111084706 1245802403 1343572264 1546471286 905348201 -870346056 1785388163 -1779002050 -1424359718 -135141782 -674192431 131801001 192121934 1565335764 7046208 -1962066850 1742246279 978537495 -1167104445 -1561036875 -1727394268 103734226 1227182413 -982774255 -481353964 616340149 -119922385 871008589 -1323085693 1957905771 530832725 -1266836024 951531943 -1925815590 889045588 172351261 495845181 1251497005 -1860973992 -2085240847 -1830059206 -345918400 1760470525 -970063923 -581365327 -279474883 -441697908 -874218517 -861673171 -1689396020 -1877732441 -1499236128 -1433050283 1229181122 1501994858 1583215603 1925652636 1488230932 168835070 2141676337 2139475686 -1241685062 -335245861 -573717454 -1736709088 -2016324215 761050016 1984864013 2107073712 -36660353 1802724016 281799815 -2039400965 -813203627 1327740989 -1772931174 -73658373 -484367630 -255054866 2145691965 -887891167 -538428824 -910858700 146650732 -2119627551 1527777372 1377134978 1923708713 468342827 -1228230341 -1264659157 1652626893 -1877456821 447397495 1441928921 497664118 -2100684320 438573860 -1369321497 1275445743 -1776821382 -2113729057 41808505 1353666344 260433250 -1402042722 -563393521 -261075671 1837376245 1184057323 -1400149720 1490048149 1444451255 1324029431 1383971374 -1845992690 98904098 -1880123297 -1065640351 1196856558 930048176 167840567 2071285385 -53321267 386679624 1915768398 1700448402 -1647968751 -915242383 -1356865602 1872175429 -1127306588 -398525668 871040925 -1935216733 -2016921922 753571416 1270249283 1139700106 674138578 297684928 -1912765039 2103603242 -817941075 1181318561 -367907603 58187814 -871016165 679930127 -842867945 1548444290 -1831002626 -245849579 -1059378119 1642549842 -1941221217 -763101429 1955784867 -772099288 -599511324 2100618205 758470091 -480115194 840310145 -1256024269 -690329876 501925211 262627260 -1223615439 -368998091 -788147454 832494073 1073782549 395595175 1698019691 -297559871 408747581 -1925720502 -1457756053 1961664856 -1885431399 -1084907864 1568415613 -882979126 -1994565618 -1233812630 -1836796778 224092458 -1549634554 -850180903 225188804 1019745696 560255299 -2045561396 -19779823 -1713680782 1024108778 -437142491 -449518839 -1982740187 -67543401 1425596535 1489709035 -1450776819 -848229362 -1572654033 1873569200 577873098 737707266 1165972456 -328711786 -566625288 -359810741 -1315113639 -31549444 -54822394 598552174 -2127671541 -1239408013 -828891059 1730654288 -444306156 -849859861 1586219148 -2076404823 1018727195 -695248434 539572544 1294888257 -1103259842 705127884 -1287843524 -230436117 -673808670 1866667415 39892565 -1706081732 -1612483267 -74281807 -175927794 112095187 247627047 825346840 -1057384313 996671796 -310801265 971155229 -469834409 -1154518317 1530555255 -60880304"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","%-conseguir-mascarilla","%-diarrea","%-dificultad-respirar","%-dolor-articular","%-dolor-garganta","%-dolor-muscular","%-falta-apetito","%-fatiga","%-fiebre","%-infeccion-inicial","%-malestar","%-nausea","%-neumonia","%-probabilidad-contagio","%-probabilidad-muerte","%-probabilidad-recuperacion","%-proteccion-mascarilla","%-tos","%-vomitos","calculo-casos","calculo-muertos","calculo-recuperados","calculo-tasa-letalidad","calculo-tasa-recuperacion","casos","forma","infectados-anterior","lambda","mu","muertos","numero-personas","porcentaje-curados","porcentaje-infectados","porcentaje-muertos","porcentaje-susceptibles","r0","recuperados","tiempo-recuperacion"
"-16","16","-16","16","0","nobody","100","""NEITHER""","133","0","2.26","8.68","4.91","10.57","5.66","1.13","7.55","84.53","5","19.25","1.13","4.15","40","11.31","62.67","0","36.98","3.02","0","0","0","0","0","89","""person""","15","5.933333333333334","6.933333333333334","17","100","79","0","17","4","1.9755034788160357","87","30"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","infectado?","curado?","susceptible?","tiempo_recup","tiempo_infectado","fiebre?","tos?","dificultad_respiratoria?","fatiga?","dolor_articular?","neumonia?","vomitos?","diarrea?","malestar?","dolor_muscular?","dolor_garganta?","falta_apetito?","nausea?","tiene_mascarilla?"
"0","55","259.7124510148058","-12.560593962196323","3.8459356856203506","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","25.895129975297237","26","true","false","false","true","false","false","false","false","false","false","false","false","false","0"
"1","55","87.27908513134275","4.856394559809992","16.306243457891426","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","41.562675739352564","42","false","false","false","true","false","false","false","false","false","false","false","false","false","0"
"2","55","282.82194973424293","2.4607109537386025","11.487160273742365","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","8.491561441609107","9","true","false","true","false","false","false","false","false","true","false","true","false","false","0"
"3","55","210.03669035319928","9.174460254940158","10.986361469079686","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","28.09767804604785","30","true","false","false","false","true","false","false","false","false","false","false","false","false","0"
"4","55","237.56739877855796","12.428401375564055","1.831365436024588","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","45.923621831724255","47","true","false","false","false","false","false","false","false","false","false","false","false","false","0"
"5","55","15.876998665295218","-0.3226462447688692","-8.533460656933931","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","53.22177093281509","56","true","false","false","false","false","false","false","false","false","false","false","false","false","0"
"6","55","106.24268518450322","-8.767179038570022","-1.658882304866685","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","52.77516017916728","54","true","true","false","false","false","false","false","false","false","false","true","false","false","0"
"7","55","253.34688611799828","-1.0403825871347114","11.577533590759646","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","14.117465205761743","15","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"9","55","159.2486204132466","8.345167067420924","12.417426138874633","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","38.986544273455344","40","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"10","55","83.33250960163059","-2.531533582634013","-3.9795138999187443","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","55.770287861623075","56","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"12","55","82.03002943895365","11.758598683681857","-4.936550590941582","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","30.687453778917085","32","true","false","false","false","true","false","false","false","false","false","false","false","false","0"
"13","55","150.0809321024193","11.83214759705846","-5.138980228691699","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","10.91162017961931","12","true","false","false","false","false","false","false","false","false","false","true","false","false","0"
"14","55","105.9040631302764","11.893077673113444","0.08196780217842858","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","false","36.886905977970436","37","true","false","false","false","false","false","false","false","true","false","false","false","false","0"
"15","55","150.42871621596373","5.008385036758973","8.266516789610494","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","29.57840893762568","30","true","true","false","false","false","false","true","false","false","false","false","false","false","0"
"16","55","351.17162615967135","-0.5795934158647977","13.821155753348883","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","36.52732093471015","37","false","false","false","false","false","false","true","false","false","false","false","false","false","0"
"17","55","290.3737334315784","-2.8393618363333566","3.97994108445217","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","3.172048922300894","4","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"18","55","97.45097364693402","-5.040173942099993","7.616647086484899","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","41.165471739002236","42","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"20","55","256.4458438245349","-6.278736674768616","-1.4882091048547705","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","49.290022379728626","50","true","true","false","false","false","false","false","false","false","false","false","false","true","0"
"21","55","220.2533183341963","15.114112856576599","16.118173059440064","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","39.820070027605055","40","false","false","false","false","false","false","false","false","false","false","false","false","false","0"
"23","55","238.9502288738529","14.146264936992672","1.8195840443702265","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","12.700938872560716","14","true","false","false","false","false","false","false","false","false","false","false","false","false","0"
"24","9.9","357.2441361507198","2.113513659607848","-0.7761248237086257","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","false","true","49.64797914422651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","55","148.5163407280152","-2.3059055839662763","-8.033096636183915","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","22.279553389661327","25","true","false","false","false","false","false","false","false","true","false","false","false","false","0"
"26","55","124.99729811917713","-10.791677587258103","-13.487155934289788","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","16.8600357462504","17","true","false","false","false","false","false","false","false","false","false","false","false","false","0"
"27","55","205.4731829014652","4.300619719937649","11.405619564240242","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","false","39.10656888890779","41","true","false","false","false","false","true","true","false","false","true","false","false","false","0"
"28","55","273.80254530197965","-2.215344586788076","4.462943706152251","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","47.9112577458669","48","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"29","9.9","127.27120170306705","13.085798472675503","0.6030607520117105","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","false","true","44.41266192891872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","55","252.81484317051104","14.674889674300895","-7.837564743063013","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","2.789686481221527","3","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"31","55","97.79840063756069","5.661961762500748","-6.262552143039635","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","false","8.029490614762672","27","true","false","false","false","false","false","false","false","false","true","false","false","false","0"
"32","55","70.40804985758876","6.478231080237066","13.0518787102594","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","12.63028151927075","13","true","true","false","false","false","true","false","false","false","false","false","false","false","0"
"33","55","70.03639117387664","14.119339353157073","-14.707504025001787","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","45.40093530263214","46","true","true","false","false","false","false","false","false","false","false","false","false","false","0"
"34","9.9","232.02985003074406","-3.9562790344081327","16.138885950364322","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","false","true","4.952609064837339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","55","126.19441356915064","-10.53008451830553","-13.39917512398869","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","33.29033813935833","35","true","true","false","false","false","false","false","false","true","false","false","false","false","0"
"36","55","50.81266209965065","-3.031249242882928","-1.226379364817983","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","51.041388739958094","52","false","true","false","true","false","false","false","false","true","false","false","false","false","0"
"37","55","221.99528675681879","-10.727255274526444","12.928522863263751","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","58.45582000627273","60","true","false","false","false","false","false","false","false","true","false","false","false","false","0"
"38","55","156.15548132659933","-5.966149945654933","-4.930247770112278","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","59.772960457470234","61","true","false","false","false","false","false","false","false","true","true","false","false","false","0"
"39","55","144.7246056805384","-14.99276134002256","14.65373927639506","""person""","""""","9.9","{all-turtles}","false","1.5","1","""up""","false","true","true","54.06849774359951","55","true","false","false","false","false","false","false","false","true","false","false","false","false","0"
